Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
HDFCBANK,EQ,16-Jul-18,2180.9,2179.4,2190.05,2163.75,2169,2168.85,2173.65,2254334,4900127771,108838,1668988,74.03
HDFCBANK,EQ,17-Jul-18,2168.85,2163.25,2181,2163.25,2179.35,2176.75,2174.09,1590481,3457854302,67757,1122147,70.55
HDFCBANK,EQ,18-Jul-18,2176.75,2187,2220,2173.65,2175.05,2176.2,2197.09,4365068,9590431537,171949,2759227,63.21
HDFCBANK,EQ,19-Jul-18,2176.2,2183,2193.5,2171,2189.85,2186.1,2183.12,1326194,2895239288,64415,577761,43.57
HDFCBANK,EQ,20-Jul-18,2186.1,2186.1,2202.85,2171.1,2185,2189.05,2181.89,2501741,5458512868,106355,1752814,70.06
HDFCBANK,EQ,23-Jul-18,2189.05,2150,2178,2138.05,2149.7,2156.45,2161.43,4220033,9121307521,133259,2430709,57.6
HDFCBANK,EQ,24-Jul-18,2156.45,2147,2169,2147,2162.5,2159.75,2161.82,1302198,2815119558,68274,675430,51.87
HDFCBANK,EQ,25-Jul-18,2159.75,2164.65,2176.8,2160,2171.5,2170.35,2169.01,1759654,3816707951,90191,1050926,59.72
HDFCBANK,EQ,26-Jul-18,2170.35,2165,2203.45,2165,2197.1,2192.6,2187.34,5320273,11637254767,127857,3327638,62.55
HDFCBANK,EQ,27-Jul-18,2192.6,2201.95,2211.95,2184.7,2203.05,2202.15,2198.69,2638649,5801564431,89804,1858964,70.45
HDFCBANK,EQ,30-Jul-18,2202.15,2199,2199,2159.4,2164.7,2169.9,2172.52,1792280,3893772395,74697,1033733,57.68
HDFCBANK,EQ,31-Jul-18,2169.9,2160,2185.9,2150.05,2183.45,2179.5,2166.28,2215236,4798817148,98101,1349477,60.92
HDFCBANK,EQ,01-Aug-18,2179.5,2162.8,2175,2151.7,2153.7,2158.7,2165.15,1517890,3286456658,70160,970508,63.94
HDFCBANK,EQ,02-Aug-18,2158.7,2153.5,2153.7,2121.35,2131.6,2130.2,2133.82,2226426,4750789247,99571,1420930,63.82
HDFCBANK,EQ,03-Aug-18,2130.2,2133.55,2147.05,2114,2121.25,2121.65,2125.56,3401002,7229046230,96409,2509448,73.79
HDFCBANK,EQ,06-Aug-18,2121.65,2121,2137.4,2106.1,2114.5,2114.3,2121.83,1436158,3047281357,83966,715425,49.82
HDFCBANK,EQ,07-Aug-18,2114.3,2125,2134.5,2108,2133.8,2130.9,2122.33,1857114,3941407413,90909,1000787,53.89
HDFCBANK,EQ,08-Aug-18,2130.9,2135.85,2151.8,2133.05,2137,2136.35,2142.56,2486345,5327149223,77692,1585046,63.75
HDFCBANK,EQ,09-Aug-18,2136.35,2142,2142,2094.65,2119.9,2118.5,2113.99,2236102,4727093946,87015,958780,42.88
HDFCBANK,EQ,10-Aug-18,2118.5,2123.5,2123.8,2098,2115,2114.45,2113.08,1360735,2875336119,55600,719008,52.84
HDFCBANK,EQ,13-Aug-18,2114.45,2084,2103.95,2080,2091,2091.65,2086.73,2513563,5245117093,125373,1508421,60.01
HDFCBANK,EQ,14-Aug-18,2091.65,2098,2105,2087.2,2089.3,2089.1,2096.29,1233991,2586799337,73903,727048,58.92
HDFCBANK,EQ,16-Aug-18,2089.1,2083,2086.7,2066.4,2075.4,2075.7,2075.3,2656290,5512588626,111884,1854512,69.82
HDFCBANK,EQ,17-Aug-18,2075.7,2082.9,2093.05,2071.65,2077,2077.35,2083.55,1516332,3159352233,61019,1093789,72.13
HDFCBANK,EQ,20-Aug-18,2077.35,2075,2107.6,2075,2098.3,2096.2,2097.76,1952784,4096467595,106058,1192922,61.09
HDFCBANK,BL,21-Aug-18,470,2096.2,2096.2,2096.2,2096.2,2096.2,2096.2,120298,252168667.6,1,120298,100
HDFCBANK,EQ,21-Aug-18,2096.2,2098,2112,2092.65,2097,2096.05,2102.15,1944080,4086746411,68551,1421918,73.14
HDFCBANK,EQ,23-Aug-18,2096.05,2105,2107,2076.85,2079.9,2079.9,2089.39,3143638,6568270565,106905,2528197,80.42
HDFCBANK,EQ,24-Aug-18,2079.9,2071,2093.6,2066.05,2070,2069.85,2076.05,2428657,5042021707,71991,1808393,74.46
HDFCBANK,EQ,27-Aug-18,2069.85,2077,2088.5,2070.25,2082.95,2080.45,2079.6,3143697,6537626117,77365,1913949,60.88
HDFCBANK,EQ,28-Aug-18,2080.45,2088,2098.25,2078.8,2097.4,2094.85,2085.96,2493383,5201100522,56947,1851997,74.28
HDFCBANK,EQ,29-Aug-18,2094.85,2092.15,2094.05,2072.75,2082.9,2078.5,2082.02,2468423,5139296267,90836,1782109,72.2
HDFCBANK,EQ,30-Aug-18,2078.5,2083.6,2087.9,2061.85,2068,2066.1,2068.31,5456865,11286474714,133557,4345737,79.64
HDFCBANK,EQ,31-Aug-18,2066.1,2069.2,2078.75,2058.25,2059.95,2061.2,2066.01,3942875,8146013033,140776,3181673,80.69
HDFCBANK,EQ,03-Sep-18,2061.2,2069.4,2078.95,2063.5,2073.95,2075.05,2074.56,1915402,3973616595,65178,1283227,67
HDFCBANK,EQ,04-Sep-18,2075.05,2076.9,2077.95,2049,2052.05,2051.8,2058.91,1782634,3670291387,67279,1256959,70.51
HDFCBANK,EQ,05-Sep-18,2051.8,2053.8,2060.2,2035.55,2044.35,2045.85,2044.77,1410377,2883899267,73829,797823,56.57
HDFCBANK,EQ,06-Sep-18,2045.85,2049,2059,2032.6,2050.15,2052.2,2044.28,2600603,5316362857,125530,1571661,60.43
HDFCBANK,EQ,07-Sep-18,2052.2,2051,2060,2040.75,2059,2056.95,2049.34,1479825,3032658572,78038,879399,59.43
HDFCBANK,EQ,10-Sep-18,2056.95,2055,2055,2025.1,2039,2041.15,2035.83,2149648,4376324619,81719,1391506,64.73
HDFCBANK,EQ,11-Sep-18,2041.15,2046.3,2048,1994.15,2000.1,2000.4,2016.36,4546634,9167648376,134132,3634555,79.94
HDFCBANK,EQ,12-Sep-18,2000.4,2001.9,2021.35,1989.55,2017.8,2011.85,2003.65,3061502,6134193206,106281,2063215,67.39
HDFCBANK,EQ,14-Sep-18,2011.85,2019.85,2037.4,2018.95,2027.75,2029.6,2025.31,2583668,5232736593,104303,1910009,73.93
HDFCBANK,EQ,17-Sep-18,2029.6,2021.3,2022.95,1988,1991.95,1992.2,1996.62,2334555,4661229732,98788,1707061,73.12
HDFCBANK,EQ,18-Sep-18,1992.2,1994.9,2009.85,1980.95,1991,1989.2,1996.22,2331434,4654066699,119091,1494911,64.12
HDFCBANK,EQ,19-Sep-18,1989.2,1994.85,1998,1956.5,1962.15,1961.35,1972.12,4178066,8239636739,158841,2892899,69.24
HDFCBANK,EQ,21-Sep-18,1961.35,1973.9,1999.85,1910.2,1976,1970.25,1972.83,5652537,11151516853,159768,3618031,64.01
HDFCBANK,EQ,24-Sep-18,1970.25,1967.25,1972.2,1915,1922,1925.7,1944.39,3347698,6509244679,144878,2192667,65.5
HDFCBANK,EQ,25-Sep-18,1925.7,1925.7,1962,1915,1961.7,1952.4,1936.01,4170638,8074408157,125022,2492934,59.77
HDFCBANK,EQ,26-Sep-18,1952.4,1962.95,1978,1955.3,1966.05,1968.2,1966.04,3681681,7238341783,145107,2807141,76.25
HDFCBANK,EQ,27-Sep-18,1968.2,1969.4,1986,1955.15,1978.1,1976.15,1972.52,4588052,9050041002,116913,3341974,72.84
HDFCBANK,EQ,28-Sep-18,1976.15,1980.65,2015.45,1977.15,2008.5,2006.05,2002.53,3615179,7239503402,106240,2096118,57.98
HDFCBANK,EQ,01-Oct-18,2006.05,2009.8,2042,1997.8,2039.9,2035.45,2020.89,3112397,6289802724,137110,2063063,66.29
HDFCBANK,EQ,03-Oct-18,2035.45,2030.45,2052.2,2007,2031,2031.15,2030.01,3833037,7781099200,186478,2644623,69
HDFCBANK,EQ,04-Oct-18,2031.15,2008,2017.8,1943,1945,1957.75,1977.74,4492646,8885267602,153828,2558885,56.96
HDFCBANK,EQ,05-Oct-18,1957.75,1953.95,1990,1940.15,1950,1965.3,1969.01,3932295,7742732615,128211,2248905,57.19
HDFCBANK,EQ,08-Oct-18,1965.3,1965,1969,1930,1940,1945,1952.44,5032005,9824668680,169225,3483442,69.23
HDFCBANK,EQ,09-Oct-18,1945,1944.4,1965,1930,1945.95,1940.6,1944.92,3114841,6058129369,88603,1953889,62.73
HDFCBANK,EQ,10-Oct-18,1940.6,1945,1982.25,1935.5,1968.4,1967.15,1963.16,3984983,7823155390,117923,2403363,60.31
HDFCBANK,EQ,11-Oct-18,1967.15,1925,1948.3,1917.6,1941,1937.55,1931.15,3589976,6932797362,129986,2331832,64.95
HDFCBANK,EQ,12-Oct-18,1937.55,1945,1997.1,1942,1977,1981.85,1981.23,2400080,4755112135,93778,1539425,64.14
HDFCBANK,EQ,15-Oct-18,1981.85,1990,2010.8,1970.3,2009.7,2008.05,1994.75,3146492,6276455269,109332,2245706,71.37
HDFCBANK,EQ,16-Oct-18,2008.05,2003,2018.2,1987.5,1989.6,1992.75,2002.38,2351501,4708609016,97545,1333177,56.69
HDFCBANK,EQ,17-Oct-18,1992.75,2006.1,2013,1963.5,1974.65,1974.6,1995.84,1985199,3962136753,67208,941791,47.44
HDFCBANK,EQ,19-Oct-18,1974.6,1958.9,1980.85,1958,1970,1967.75,1968.79,2466837,4856687588,126597,1527531,61.92
HDFCBANK,EQ,22-Oct-18,1967.75,2014,2020,1988.6,1998.3,1998.9,2000.42,5082790,10167706188,218564,2846739,56.01
HDFCBANK,EQ,23-Oct-18,1998.9,1973,1998.9,1973,1985,1984.85,1987.49,4857141,9653520391,199917,3793841,78.11
HDFCBANK,EQ,24-Oct-18,1984.85,2004,2008.8,1972.6,1992,1992.25,1990.39,4518084,8992731523,197249,3218397,71.23
HDFCBANK,EQ,25-Oct-18,1992.25,1973.6,2003.6,1962.45,1972,1968.8,1975.89,7461764,14743593769,154138,5177476,69.39
HDFCBANK,EQ,26-Oct-18,1968.8,1968.8,1977.2,1949,1961.2,1961.2,1962.89,3788928,7437246757,111281,2779751,73.37
HDFCBANK,EQ,29-Oct-18,1961.2,1964.1,1964.95,1895.2,1929.9,1926.3,1915.87,4261070,8163669617,134982,1911410,44.86
HDFCBANK,EQ,30-Oct-18,1926.3,1925,1932,1899.3,1912,1912.75,1917.66,3457176,6629678175,116901,2095481,60.61
HDFCBANK,EQ,31-Oct-18,1912.75,1902.05,1917.9,1885,1906,1911.75,1899.44,5862351,11135167118,175024,4061738,69.29
HDFCBANK,EQ,01-Nov-18,1911.75,1930,1930,1896,1911.7,1912.2,1911.87,4907263,9382024998,156362,2847446,58.03
HDFCBANK,EQ,02-Nov-18,1912.2,1926,1960,1912,1950,1949.45,1932.67,7523217,14539874380,261775,5270015,70.05
HDFCBANK,EQ,05-Nov-18,1949.45,1949.9,1959.65,1938,1959.6,1956,1949.18,1426324,2780160954,81177,663132,46.49
HDFCBANK,EQ,06-Nov-18,1956,1955,1976,1942.95,1948.3,1946.55,1963.84,2121397,4166089812,83625,958206,45.17
HDFCBANK,EQ,07-Nov-18,1946.55,1961,1964.95,1950,1960,1957.95,1957.17,239690,469113468.4,11247,130511,54.45
HDFCBANK,EQ,09-Nov-18,1957.95,1958.2,1959.9,1936.3,1943.3,1945.4,1949.37,2525405,4922945329,95895,1781131,70.53
HDFCBANK,EQ,12-Nov-18,1945.4,1951.5,1962,1917.15,1920.85,1921.05,1935.97,1976941,3827291201,74961,1315900,66.56
HDFCBANK,EQ,13-Nov-18,1921.05,1919,1937.7,1908.2,1929.55,1927.75,1922.55,3337605,6416714728,94849,2478130,74.25
HDFCBANK,EQ,14-Nov-18,1927.75,1938.55,1960,1936.6,1959.9,1957.75,1945.75,6527659,12701184438,130711,5161560,79.07
HDFCBANK,EQ,15-Nov-18,1957.75,1961.9,1977.3,1931.2,1973.1,1975.15,1970.02,2598131,5118369306,81525,1644704,63.3
HDFCBANK,EQ,16-Nov-18,1975.15,1981,2013,1980,2002.8,2004.3,2002.21,3953304,7915327251,159078,2739135,69.29
HDFCBANK,EQ,19-Nov-18,2004.3,2011,2021,2001.9,2016.1,2013.9,2014.67,3071607,6188263926,83092,2360849,76.86
HDFCBANK,EQ,20-Nov-18,2013.9,2013,2019.6,1999.05,2012.75,2012.45,2011.58,1426292,2869107309,85294,741376,51.98
HDFCBANK,EQ,21-Nov-18,2012.45,2012.75,2023.95,2004,2019.45,2018.75,2015.13,1636401,3297556597,76850,1053255,64.36
HDFCBANK,EQ,22-Nov-18,2018.75,2013.25,2035,2000.15,2006.25,2005.5,2023.07,3243638,6562105543,115047,1938559,59.76
HDFCBANK,EQ,26-Nov-18,2005.5,2013.9,2052,2012.05,2050,2049.8,2040,4546109,9274060073,165102,3534083,77.74
HDFCBANK,EQ,27-Nov-18,2049.8,2041.05,2067.9,2040.75,2064,2064,2056.61,3223860,6630237996,120598,2433069,75.47
HDFCBANK,EQ,28-Nov-18,2064,2065,2098.6,2060.1,2091,2089.25,2087.01,3255277,6793787378,118889,2212588,67.97
HDFCBANK,EQ,29-Nov-18,2089.25,2101,2137.4,2094,2132.25,2131.05,2115.77,7977159,16877830186,137395,4939239,61.92
HDFCBANK,EQ,30-Nov-18,2131.05,2130,2137.55,2110,2120.45,2128.45,2123.64,3260231,6923545038,113720,2370067,72.7
HDFCBANK,EQ,03-Dec-18,2128.45,2131,2142,2106.9,2111.5,2113.3,2124.73,2699964,5736686718,127153,1880609,69.65
HDFCBANK,EQ,04-Dec-18,2113.3,2105.4,2111,2078.6,2086.9,2085.55,2087.81,2039355,4257781101,105043,1377607,67.55
HDFCBANK,EQ,05-Dec-18,2085.55,2078,2105.3,2075.95,2103,2099.2,2095.14,2949711,6180060012,126657,2011056,68.18
HDFCBANK,EQ,06-Dec-18,2099.2,2089.7,2101.65,2085,2096.8,2097.05,2092.75,2932563,6137116155,112545,1841640,62.8
HDFCBANK,EQ,07-Dec-18,2097.05,2106.7,2118,2080.3,2115,2107.6,2099.32,2475980,5197871656,131649,1350610,54.55
HDFCBANK,EQ,10-Dec-18,2107.6,2065.9,2104.8,2065.9,2084.5,2088.75,2086.54,2728764,5693679872,138891,1801264,66.01
HDFCBANK,EQ,11-Dec-18,2088.75,2056,2071.3,2032,2056.15,2059.55,2051.47,4726445,9696150474,241564,2468088,52.22
HDFCBANK,EQ,12-Dec-18,2059.55,2066.95,2089.8,2060.1,2084.6,2085.3,2078.41,2842622,5908146554,146407,1922295,67.62
HDFCBANK,EQ,13-Dec-18,2085.3,2095,2125,2091.3,2100,2101.3,2106.01,1766059,3719335181,105301,772172,43.72
HDFCBANK,EQ,14-Dec-18,2101.3,2104.9,2118,2088.05,2095.1,2095.7,2100.36,1539571,3233650712,86089,779545,50.63
HDFCBANK,EQ,17-Dec-18,2095.7,2104,2132.6,2099,2128.5,2130.2,2120.53,2109331,4472890885,86084,1367963,64.85
HDFCBANK,EQ,18-Dec-18,2130.2,2124,2139,2102.6,2138.1,2135.45,2120.42,1853492,3930178580,73591,830866,44.83
HDFCBANK,EQ,19-Dec-18,2135.45,2133.1,2159.4,2113.55,2123,2123.45,2129.21,2252474,4795995432,118427,1162216,51.6
HDFCBANK,EQ,20-Dec-18,2123.45,2112.55,2140.45,2102.65,2138,2137.45,2119.71,1995119,4229074554,108131,779492,39.07
HDFCBANK,EQ,21-Dec-18,2137.45,2134,2149.1,2109.05,2111.15,2111.15,2126.59,2555077,5433609823,146305,1500441,58.72
HDFCBANK,EQ,24-Dec-18,2111.15,2104,2104,2077.35,2083,2080.65,2088.5,1400372,2924675633,65118,767268,54.79
HDFCBANK,EQ,26-Dec-18,2080.65,2077,2127,2069,2124.8,2122.35,2093.35,1900479,3978376727,77934,884634,46.55
HDFCBANK,EQ,27-Dec-18,2122.35,2133,2138.2,2098.45,2107,2105.05,2115.65,2909967,6156462277,101521,1011944,34.78
HDFCBANK,EQ,28-Dec-18,2105.05,2117.35,2137.75,2115.5,2124,2122.9,2124.98,2353903,5001999454,104735,1130711,48.04
HDFCBANK,EQ,31-Dec-18,2122.9,2137,2137,2116.7,2121.85,2121.7,2124.35,1466632,3115638473,71843,794268,54.16
HDFCBANK,EQ,01-Jan-19,2121.7,2127.65,2151,2105.6,2149,2148.1,2131.37,1593360,3396043277,50308,792410,49.73
HDFCBANK,EQ,02-Jan-19,2148.1,2142.8,2147.5,2119.7,2127,2128.5,2132.45,2033558,4336463537,95751,998186,49.09
HDFCBANK,EQ,03-Jan-19,2128.5,2124.2,2128.25,2103,2110,2111.8,2112.75,3192916,6745826356,129992,2037811,63.82
HDFCBANK,EQ,04-Jan-19,2111.8,2115.25,2128.5,2110.35,2118.85,2117.45,2119.55,1821780,3861355798,71863,990354,54.36
HDFCBANK,EQ,07-Jan-19,2117.45,2127.7,2135.35,2118,2120.5,2120.65,2128.37,1346753,2866387729,51524,763086,56.66
HDFCBANK,EQ,08-Jan-19,2120.65,2122,2123.5,2096.65,2102.9,2103,2105.77,2085865,4392343434,63105,1156791,55.46
HDFCBANK,EQ,09-Jan-19,2103,2118,2121.35,2102.6,2116.8,2116.8,2112.62,2142157,4525566666,86929,1494458,69.76
HDFCBANK,EQ,10-Jan-19,2116.8,2117,2123.8,2092.65,2106.6,2108.5,2114.87,1922885,4066660284,79438,1122621,58.38
HDFCBANK,EQ,11-Jan-19,2108.5,2113.8,2124,2108,2115,2111.9,2114.59,1602010,3387596239,68529,867953,54.18
HDFCBANK,EQ,14-Jan-19,2111.9,2109.9,2109.9,2098.45,2104.9,2101.65,2102.69,1213790,2552219684,58066,817354,67.34
HDFCBANK,EQ,15-Jan-19,2101.65,2105.05,2126.5,2102,2117,2121.9,2118.86,1271889,2694949647,55681,724280,56.95
HDFCBANK,EQ,16-Jan-19,2121.9,2120.05,2125,2108.25,2117,2120.2,2118.69,1313113,2782077967,72148,910308,69.32
HDFCBANK,EQ,17-Jan-19,2120.2,2125.25,2135.9,2113.35,2130.4,2132.3,2124.86,2060057,4377341581,77528,1170828,56.83
HDFCBANK,EQ,18-Jan-19,2132.3,2135,2139,2114.55,2130,2130.25,2128.13,1301994,2770812571,67451,665655,51.13
HDFCBANK,EQ,21-Jan-19,2130.25,2139.95,2166.5,2126.5,2145.4,2148.15,2151.51,4390378,9445947630,144556,1638668,37.32
HDFCBANK,EQ,22-Jan-19,2148.15,2146,2146.8,2129.05,2132.25,2135.85,2136.85,2199244,4699456324,119550,1304339,59.31
HDFCBANK,EQ,23-Jan-19,2135.85,2134,2135.85,2101.45,2106.95,2105.4,2123.27,1906072,4047104727,85545,1264167,66.32
HDFCBANK,EQ,24-Jan-19,2105.4,2110,2121.65,2097.9,2098.6,2102.25,2109.73,2527893,5333167869,141995,1465573,57.98
HDFCBANK,EQ,25-Jan-19,2102.25,2093,2110,2090,2092.05,2096,2102.2,2815559,5918870074,109171,1684610,59.83
HDFCBANK,EQ,28-Jan-19,2096,2090,2102.05,2076.75,2087,2084.15,2090.88,3840109,8029190020,170502,2636056,68.65
HDFCBANK,EQ,29-Jan-19,2084.15,2078.25,2083,2053,2059.4,2057.6,2067.93,3690697,7632110523,124666,2636216,71.43
HDFCBANK,EQ,30-Jan-19,2057.6,2057.25,2057.25,2028,2033.5,2034.7,2035.54,4628540,9421572631,197593,3817215,82.47
HDFCBANK,EQ,31-Jan-19,2034.7,2031,2089.75,2022,2073,2079.95,2060.96,4144851,8542369086,155825,2238129,54
HDFCBANK,EQ,01-Feb-19,2079.95,2079.95,2117,2076.6,2095.75,2090.45,2099.48,3913547,8216405021,116055,2360380,60.31
HDFCBANK,EQ,04-Feb-19,2090.45,2095,2113,2082.65,2098.55,2104.9,2097.57,1984572,4162769920,145764,1156072,58.25
HDFCBANK,EQ,05-Feb-19,2104.9,2108,2119,2097,2115,2114.05,2110.78,2172572,4585820146,73303,1548389,71.27
HDFCBANK,EQ,06-Feb-19,2114.05,2116.25,2127,2113.6,2122,2122.65,2120.9,2718921,5766554241,106255,1880675,69.17
HDFCBANK,EQ,07-Feb-19,2122.65,2125.05,2130,2105.85,2110.9,2117.25,2122.39,1804327,3829487757,80400,1025176,56.82
HDFCBANK,EQ,08-Feb-19,2117.25,2112,2144.95,2106.65,2117,2122.65,2126.16,3058911,6503720044,98707,2028984,66.33
HDFCBANK,EQ,11-Feb-19,2122.65,2113.3,2142.9,2113.3,2139,2139.65,2132.18,1759091,3750705911,75240,985040,56
HDFCBANK,EQ,12-Feb-19,2139.65,2138,2148,2124.8,2130.05,2129.7,2137.61,2443097,5222380330,140474,1613693,66.05
HDFCBANK,EQ,13-Feb-19,2129.7,2135.55,2155,2132.3,2140,2143.45,2146.54,2360187,5066246583,110054,1517418,64.29
HDFCBANK,EQ,14-Feb-19,2143.45,2140,2140,2105.6,2112,2110.2,2117.31,1860347,3938937723,142536,1120383,60.22
HDFCBANK,EQ,15-Feb-19,2110.2,2107.35,2108.1,2078.2,2100.7,2100.65,2091.52,2104131,4400828254,89754,1316023,62.54
HDFCBANK,EQ,18-Feb-19,2100.65,2106.8,2118,2086,2089.7,2089.9,2098.16,1784686,3744564838,74022,1166319,65.35
HDFCBANK,EQ,19-Feb-19,2089.9,2089.7,2108.15,2078.2,2083.45,2084.05,2095.84,1317159,2760560754,76740,794974,60.36
HDFCBANK,EQ,20-Feb-19,2084.05,2088.5,2111,2081.9,2109,2108.35,2095.02,1223125,2562466713,74227,678764,55.49
HDFCBANK,EQ,21-Feb-19,2108.35,2101.7,2119.95,2093.6,2115.7,2115.9,2106.26,1315386,2770549995,66123,737862,56.09
HDFCBANK,EQ,22-Feb-19,2115.9,2119.4,2128.1,2089.1,2091,2091.45,2099.68,2222677,4666916025,91486,1580811,71.12
HDFCBANK,EQ,25-Feb-19,2091.45,2095.15,2129.95,2095.15,2123,2125.4,2113.52,2035149,4301319701,101852,1337157,65.7
HDFCBANK,EQ,26-Feb-19,2125.4,2111.25,2125,2101.1,2109,2110.65,2113.91,2401857,5077309232,80521,1419919,59.12
HDFCBANK,EQ,27-Feb-19,2110.65,2116.1,2124.45,2088.15,2093,2092.25,2099.89,1757523,3690596309,78384,885846,50.4
HDFCBANK,EQ,28-Feb-19,2092.25,2093.1,2105.85,2073.2,2076.9,2077.55,2089.8,2911344,6084140082,85218,1874085,64.37
HDFCBANK,EQ,01-Mar-19,2077.55,2086.25,2100.9,2077,2080,2083.35,2087.11,2338232,4880142637,106043,1494433,63.91
HDFCBANK,EQ,05-Mar-19,2083.35,2088.9,2111.1,2070,2107,2107.1,2085.84,2959319,6172679648,169911,1989745,67.24
HDFCBANK,EQ,06-Mar-19,2107.1,2110,2110.3,2090.55,2103.15,2104.25,2098.7,2114511,4437716881,91985,1439516,68.08
HDFCBANK,EQ,07-Mar-19,2104.25,2109.6,2130,2095,2125.2,2126.5,2112.14,2551213,5388507260,104364,1661976,65.14
HDFCBANK,EQ,08-Mar-19,2126.5,2115.05,2130,2109.45,2129,2128.2,2118.36,1763365,3735433351,102091,1091867,61.92
HDFCBANK,EQ,11-Mar-19,2128.2,2132,2143.7,2122.2,2127.5,2128.45,2131.9,2306027,4916219773,81824,1521179,65.97
HDFCBANK,EQ,12-Mar-19,2128.45,2147,2175,2137,2168,2171,2154.73,3774323,8132629564,119425,2437537,64.58
HDFCBANK,EQ,13-Mar-19,2171,2175,2234,2172.1,2229,2226.55,2206.86,14291587,31539499506,226692,10926747,76.46
HDFCBANK,EQ,14-Mar-19,2226.55,2244.85,2247.5,2210.6,2223.05,2224.75,2225.44,3844966,8556754695,136351,2318618,60.3
HDFCBANK,EQ,15-Mar-19,2224.75,2231,2259.9,2228.05,2258,2253,2247.38,3190772,7170888265,155151,1979190,62.03
HDFCBANK,EQ,18-Mar-19,2253,2261.9,2291.65,2247,2270,2261.45,2266.32,3589680,8135378381,186267,2144212,59.73
HDFCBANK,EQ,19-Mar-19,2261.45,2269.5,2275.9,2251,2268,2267.75,2262.32,2989498,6763202099,149528,2024488,67.72
HDFCBANK,EQ,20-Mar-19,2267.75,2269,2300,2261.05,2299,2299,2287.11,2927998,6696660990,154406,1770484,60.47
HDFCBANK,EQ,22-Mar-19,2299,2300,2307,2270.8,2275.1,2276.15,2284.13,7600970,17361577310,136216,2085675,27.44
HDFCBANK,EQ,25-Mar-19,2276.15,2260,2287.85,2253,2278,2281.3,2270.95,2299815,5222754085,103519,1528011,66.44
HDFCBANK,EQ,26-Mar-19,2281.3,2275.9,2315,2272.6,2313.5,2311.35,2293.76,2946712,6759060898,106093,1878614,63.75
HDFCBANK,EQ,27-Mar-19,2311.35,2318.55,2328.05,2279.05,2301,2299.45,2306.72,3471325,8007363873,186247,2016772,58.1
HDFCBANK,EQ,28-Mar-19,2299.45,2298.8,2325,2287.85,2308,2302.8,2304.15,4888582,11264012693,149850,3132999,64.09
HDFCBANK,EQ,29-Mar-19,2302.8,2304.6,2325,2294,2316,2318.9,2308.98,2986742,6896338339,116289,1706050,57.12
HDFCBANK,EQ,01-Apr-19,2318.9,2325.25,2332,2304.6,2306.85,2311.8,2320.63,2411769,5596835494,131919,1528605,63.38
HDFCBANK,EQ,02-Apr-19,2311.8,2320,2320,2285.45,2299,2294.85,2296.22,2727624,6263235078,128611,1622376,59.48
HDFCBANK,EQ,03-Apr-19,2294.85,2292.1,2316,2288.25,2289,2292.75,2303.77,1914863,4411401350,87245,1110816,58.01
HDFCBANK,EQ,04-Apr-19,2292.75,2292.75,2313,2280,2287.8,2283.95,2293.66,2302888,5282042066,91238,1254011,54.45
HDFCBANK,EQ,05-Apr-19,2283.95,2287.8,2313.75,2282,2310,2305.6,2293.19,2087795,4787701075,109654,1253299,60.03
HDFCBANK,EQ,08-Apr-19,2305.6,2319,2322.95,2280.1,2289.2,2289.4,2298.32,1599533,3676237091,84319,911001,56.95
HDFCBANK,EQ,09-Apr-19,2289.4,2296.6,2303,2267,2290,2287.25,2283.13,2694400,6151660741,97805,1860351,69.05
HDFCBANK,EQ,10-Apr-19,2287.25,2250,2284,2231,2236.9,2237.35,2244.54,27032175,60674893007,194475,12397749,45.86
HDFCBANK,EQ,11-Apr-19,2237.35,2244.9,2263,2236.95,2258.6,2257.5,2252.26,2198325,4951203522,82062,1148516,52.25
HDFCBANK,EQ,12-Apr-19,2257.5,2252.1,2272.2,2252.1,2257,2265.25,2262.61,2292611,5187293680,107144,1507969,65.78
HDFCBANK,EQ,15-Apr-19,2265.25,2270,2292.9,2264.35,2280.3,2288.8,2281.07,2554945,5828016960,115323,1827587,71.53
HDFCBANK,EQ,16-Apr-19,2288.8,2290.95,2309.9,2280.3,2307,2305.05,2297.97,2068444,4753214287,93271,1228448,59.39
HDFCBANK,EQ,18-Apr-19,2305.05,2313,2315.05,2288,2293,2293.65,2303.58,2653714,6113045772,113419,1811847,68.28
HDFCBANK,EQ,22-Apr-19,2293.65,2325,2325,2261,2266.9,2268.7,2286.36,5245105,11992211757,153509,2221248,42.35
HDFCBANK,EQ,23-Apr-19,2268.7,2277.55,2290,2241.6,2247.3,2245.3,2264.62,3820600,8652194438,157421,2121251,55.52
HDFCBANK,EQ,24-Apr-19,2245.3,2250,2283.9,2247.05,2280.95,2279.75,2263.98,3088532,6992369872,168685,1846136,59.77
HDFCBANK,EQ,25-Apr-19,2279.75,2286.9,2298.8,2257.95,2262.25,2263.45,2274.13,4521659,10282833887,129865,3059269,67.66
HDFCBANK,EQ,26-Apr-19,2263.45,2265.9,2285,2256.9,2275.8,2280.95,2270.33,2926892,6645017406,121538,2070242,70.73
HDFCBANK,EQ,30-Apr-19,2280.95,2285,2320,2278.4,2319,2317.45,2306.89,3134209,7230268669,189638,1946319,62.1
